recording_id,audio_video,subject,month,duration_time,listened_time,surplus_time,duration_ms,listened_ms,surplus_ms
audio_30_11,audio,30,11,16:00:00,03:57:27,00:05:11,57599990,14247460,311180
audio_30_12,audio,30,12,16:00:00,04:05:39,00:00:00,57599990,14738520,0
audio_30_13,audio,30,13,16:00:00,04:00:00,00:00:00,57599990,14400340,0
audio_30_14,audio,30,14,16:00:00,02:58:36,00:00:00,57599990,10716370,0
audio_30_15,audio,30,15,16:00:00,03:02:09,00:00:00,57599990,10929410,0
audio_30_16,audio,30,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_30_17,audio,30,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_31_06,audio,31,06,16:00:00,03:48:44,04:40:46,57599990,13723990,16846310
audio_31_07,audio,31,07,16:00:00,03:58:08,05:39:15,57599990,14287870,20354680
audio_31_08,audio,31,08,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_31_09,audio,31,09,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_31_10,audio,31,10,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_31_11,audio,31,11,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_31_12,audio,31,12,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_31_13,audio,31,13,16:00:00,03:59:59,00:00:00,57599990,14399190,0
audio_31_14,audio,31,14,16:00:00,02:59:51,00:00:00,57599990,10791210,0
audio_31_15,audio,31,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_31_16,audio,31,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_31_17,audio,31,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_32_06,audio,32,06,16:00:00,04:00:00,06:48:31,57599990,14400000,24511330
audio_32_07,audio,32,07,16:00:00,04:00:00,09:30:15,57599990,14400000,34214940
audio_32_08,audio,32,08,16:00:00,03:57:22,00:00:00,57599990,14241920,0
audio_32_09,audio,32,09,16:00:00,04:00:00,00:00:00,57599990,14399999,0
audio_32_10,audio,32,10,16:00:00,03:57:24,00:00:00,57599990,14243570,0
audio_32_11,audio,32,11,16:00:00,03:57:35,00:00:00,57599990,14255330,0
audio_32_12,audio,32,12,16:00:00,04:00:04,00:00:00,57599990,14404140,0
audio_32_13,audio,32,13,16:00:00,04:04:03,00:04:59,57599990,14642960,299430
audio_32_14,audio,32,14,16:00:00,03:00:25,00:00:00,57599990,10825460,0
audio_32_15,audio,32,15,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_32_16,audio,32,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_32_17,audio,32,17,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_33_06,audio,33,06,13:20:23,04:00:00,07:07:25,48023050,14400000,25645480
audio_33_07,audio,33,07,13:21:15,04:00:00,07:31:34,48075050,14400000,27093680
audio_33_08,audio,33,08,12:54:33,03:51:43,00:00:00,46472930,13902960,0
audio_33_09,audio,33,09,13:39:33,03:53:21,00:00:00,49173430,14000800,0
audio_33_10,audio,33,10,12:53:10,03:56:22,00:00:00,46389800,14182180,0
audio_33_11,audio,33,11,13:21:14,03:54:58,00:00:00,48073800,14098450,0
audio_33_12,audio,33,12,12:41:32,04:00:00,00:00:00,45692180,14400000,0
audio_33_13,audio,33,13,12:36:50,04:00:00,00:00:00,45410110,14400000,0
audio_33_14,audio,33,14,14:02:16,03:00:00,00:12:20,50536300,10800000,740320
audio_33_15,audio,33,15,10:19:21,03:00:00,00:00:00,37160800,10800000,0
audio_33_16,audio,33,16,09:30:55,03:00:00,00:00:00,34254680,10800000,0
audio_33_17,audio,33,17,13:04:12,03:00:00,00:00:00,47052240,10800000,0
audio_34_06,audio,34,06,16:00:00,04:00:00,10:04:22,57599990,14400000,36262200
audio_34_07,audio,34,07,16:00:00,04:00:00,07:36:41,57599990,14400000,27401320
audio_34_08,audio,34,08,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_34_09,audio,34,09,16:00:00,04:08:35,00:00:00,57599990,14914730,0
audio_34_10,audio,34,10,16:00:00,03:55:32,00:00:00,57599990,14131770,0
audio_34_11,audio,34,11,08:44:52,03:48:45,00:00:00,31491860,13724900,0
audio_34_12,audio,34,12,07:27:38,04:00:01,00:58:31,26857990,14401030,3510520
audio_34_13,audio,34,13,07:21:47,03:49:58,00:00:00,26507430,13798470,0
audio_34_14,audio,34,14,08:06:48,02:54:21,00:00:00,29208240,10460810,0
audio_34_15,audio,34,15,06:53:52,03:00:00,00:00:00,24832490,10800000,0
audio_34_16,audio,34,16,08:15:00,02:59:56,00:00:00,29699990,10796220,0
audio_34_17,audio,34,17,08:31:28,03:00:00,00:00:00,30687990,10800000,0
audio_35_06,audio,35,06,11:47:06,03:57:06,04:23:15,42426300,14226300,15794560
audio_35_07,audio,35,07,11:47:09,04:00:00,05:26:53,42428610,14400000,19612900
audio_35_08,audio,35,08,12:01:35,04:00:08,00:00:00,43294610,14407760,0
audio_35_09,audio,35,09,11:10:55,03:45:00,00:00:00,40255180,13500060,0
audio_35_10,audio,35,10,12:09:55,04:00:00,00:00:00,43794610,14399990,0
audio_35_11,audio,35,11,10:47:49,04:00:00,00:00:00,38869490,14400000,0
audio_35_12,audio,35,12,13:21:43,04:00:04,00:00:00,48103180,14403500,0
audio_35_13,audio,35,13,09:33:52,03:59:59,00:00:00,34432240,14398850,0
audio_35_14,audio,35,14,11:33:31,02:57:57,00:00:00,41611430,10677150,0
audio_35_15,audio,35,15,10:27:55,03:00:12,00:00:00,37675360,10812190,0
audio_35_16,audio,35,16,13:09:17,03:00:00,00:00:00,47357110,10800000,0
audio_35_17,audio,35,17,12:06:27,03:00:00,00:00:00,43586680,10800000,0
audio_36_06,audio,36,06,11:12:22,03:57:54,04:46:26,40341610,14273580,17185610
audio_36_07,audio,36,07,13:04:06,03:55:45,04:46:37,47045550,14145230,17196920
audio_36_08,audio,36,08,11:16:13,03:48:50,00:00:00,40572860,13730500,0
audio_36_09,audio,36,09,11:36:17,03:51:59,00:00:00,41776930,13918570,0
audio_36_10,audio,36,10,12:11:46,03:56:03,00:00:00,43905990,14163070,0
audio_36_11,audio,36,11,12:05:25,03:59:17,00:00:00,43525110,14356695,0
audio_36_12,audio,36,12,12:05:34,03:54:02,00:00:00,43533860,14041700,0
audio_36_13,audio,36,13,10:41:50,03:56:50,00:00:00,38509740,14209740,0
audio_36_14,audio,36,14,11:52:58,03:00:00,00:00:00,42777610,10800000,0
audio_36_15,audio,36,15,11:58:48,02:59:56,00:00:00,43128180,10796350,0
audio_36_16,audio,36,16,12:08:44,02:48:25,00:00:00,43724300,10104930,0
audio_36_17,audio,36,17,11:58:37,03:00:00,00:00:00,43116680,10800000,0
audio_37_06,audio,37,06,16:00:00,03:55:32,04:17:22,57599990,14131790,15442160
audio_37_07,audio,37,07,16:00:00,04:00:00,06:02:00,57599990,14400000,21720500
audio_37_08,audio,37,08,16:00:00,04:00:00,00:00:00,57599990,14399990,0
audio_37_09,audio,37,09,16:00:00,03:50:17,00:00:00,57599990,13817000,0
audio_37_10,audio,37,10,16:00:00,03:59:33,00:00:00,57599990,14372800,0
audio_37_11,audio,37,11,16:00:00,03:56:42,00:00:00,57599990,14201500,0
audio_37_12,audio,37,12,16:00:00,03:55:15,00:00:00,57599990,14114940,0
audio_37_13,audio,37,13,16:00:00,03:56:49,00:00:00,57599990,14208960,0
audio_37_14,audio,37,14,16:00:00,02:58:50,00:00:00,57599990,10729910,0
audio_37_15,audio,37,15,16:00:00,02:57:03,00:00:00,57599990,10622930,0
audio_37_16,audio,37,16,16:00:00,03:00:00,00:00:00,57599990,10800000,0
audio_37_17,audio,37,17,16:00:00,03:00:00,00:43:59,57599990,10800000,2638750
audio_38_06,audio,38,06,13:09:22,03:54:22,08:45:07,47362050,14062050,31506990
audio_38_07,audio,38,07,12:54:51,03:59:51,06:20:32,46490990,14390990,22831940
audio_38_08,audio,38,08,12:07:31,03:59:17,00:00:00,43651300,14356910,0
audio_38_09,audio,38,09,13:34:08,04:00:00,00:00:00,48847740,14400000,0
audio_38_10,audio,38,10,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_38_11,audio,38,11,13:27:50,03:58:38,00:00:00,48470430,14317950,0
audio_38_12,audio,38,12,13:04:31,03:55:11,00:00:00,47070990,14110510,0
audio_38_13,audio,38,13,13:02:26,04:00:00,00:00:00,46945930,14400000,0
audio_38_14,audio,38,14,12:57:24,03:00:00,00:00:00,46643550,10800000,0
audio_38_15,audio,38,15,15:29:18,03:00:00,00:00:00,55758110,10800000,0
audio_38_16,audio,38,16,13:20:58,03:00:00,00:00:00,48058360,10800000,0
audio_38_17,audio,38,17,13:59:58,03:00:00,00:00:00,50398300,10800000,0
audio_39_06,audio,39,06,11:13:21,04:00:00,06:21:06,40401490,14400000,22865540
audio_39_07,audio,39,07,10:53:58,04:00:00,06:53:58,39238110,14400000,24838110
audio_39_08,audio,39,08,12:51:12,03:50:00,00:00:00,46272360,13800410,0
audio_39_09,audio,39,09,12:04:00,03:58:31,00:00:00,43439550,14311100,0
audio_39_10,audio,39,10,13:04:23,04:00:00,00:00:00,47063240,14400000,0
audio_39_11,audio,39,11,09:00:01,03:48:34,00:00:00,32401430,13713800,0
audio_39_12,audio,39,12,12:23:27,03:59:31,00:00:00,44607430,14371030,0
audio_39_13,audio,39,13,06:44:34,03:59:51,00:00:00,24274240,14390720,0
audio_39_14,audio,39,14,10:59:36,03:00:00,00:00:00,39575930,10800000,0
audio_39_15,audio,39,15,10:21:56,03:00:00,00:00:00,37315610,10800000,0
audio_39_16,audio,39,16,11:53:27,03:00:00,00:00:00,42807490,10800000,0
audio_39_17,audio,39,17,09:45:50,02:59:45,00:00:00,35149800,10785230,0
audio_40_06,audio,40,06,12:49:38,04:00:00,07:32:49,46178300,14400000,27168570
audio_40_07,audio,40,07,16:00:00,03:58:16,07:10:27,57599990,14296480,25827490
audio_40_08,audio,40,08,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_40_09,audio,40,09,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_40_10,audio,40,10,16:00:00,04:00:06,00:00:00,57599990,14406240,0
audio_40_11,audio,40,11,16:00:00,03:58:20,00:00:00,57599990,14299750,0
audio_40_12,audio,40,12,16:00:00,03:51:29,00:00:00,57599990,13888890,0
audio_40_13,audio,40,13,16:00:00,04:00:00,00:00:00,57599990,14400000,0
audio_40_14,audio,40,14,13:47:04,03:00:00,00:00:00,49624300,10800000,0
audio_40_15,audio,40,15,16:00:00,03:00:10,00:00:00,57599990,10809910,0
