recording_id,audio_video,subject,month,start,end,is_subregion,is_top_3_hours,is_top_4_hours,is_surplus,position,subregion_rank,duration,region_id
audio_12_13,audio,12,13,4239870,4800000,TRUE,TRUE,TRUE,FALSE,1,3,00:09:20,audio_12_13_4239870_4800000
audio_12_13,audio,12,13,4800000,8400000,TRUE,TRUE,TRUE,FALSE,2,2,01:00:00,audio_12_13_4800000_8400000
audio_12_13,audio,12,13,21900000,25500000,TRUE,TRUE,TRUE,FALSE,3,1,01:00:00,audio_12_13_21900000_25500000
audio_12_13,audio,12,13,26400000,30000000,TRUE,FALSE,TRUE,FALSE,4,4,01:00:00,audio_12_13_26400000_30000000
audio_12_13,audio,12,13,30601650,30893970,FALSE,FALSE,TRUE,FALSE,NA,NA,00:04:52,audio_12_13_30601650_30893970
audio_12_14,audio,12,14,7800000,11400000,TRUE,TRUE,NA,FALSE,2,3,01:00:00,audio_12_14_7800000_11400000
audio_12_14,audio,12,14,22800000,26400000,TRUE,TRUE,NA,FALSE,3,2,01:00:00,audio_12_14_22800000_26400000
audio_12_14,audio,12,14,30000000,33600000,TRUE,TRUE,NA,FALSE,5,1,01:00:00,audio_12_14_30000000_33600000
audio_12_15,audio,12,15,7200000,10800000,TRUE,TRUE,NA,FALSE,2,2,01:00:00,audio_12_15_7200000_10800000
audio_12_15,audio,12,15,23400000,27000000,TRUE,TRUE,NA,FALSE,4,1,01:00:00,audio_12_15_23400000_27000000
audio_12_15,audio,12,15,29700000,33300000,TRUE,TRUE,NA,FALSE,5,3,01:00:00,audio_12_15_29700000_33300000
audio_12_16,audio,12,16,7500000,11100000,TRUE,TRUE,NA,FALSE,2,3,01:00:00,audio_12_16_7500000_11100000
audio_12_16,audio,12,16,12900000,16500000,TRUE,TRUE,NA,FALSE,3,2,01:00:00,audio_12_16_12900000_16500000
audio_12_16,audio,12,16,24000000,27600000,TRUE,TRUE,NA,FALSE,4,1,01:00:00,audio_12_16_24000000_27600000
audio_12_17,audio,12,17,1800000,5400000,TRUE,TRUE,NA,FALSE,1,2,01:00:00,audio_12_17_1800000_5400000
audio_12_17,audio,12,17,20690030,20694780,FALSE,TRUE,NA,FALSE,NA,NA,00:00:04,audio_12_17_20690030_20694780
audio_12_17,audio,12,17,20700000,24300000,TRUE,TRUE,NA,FALSE,3,3,01:00:00,audio_12_17_20700000_24300000
audio_12_17,audio,12,17,35700000,39300000,TRUE,TRUE,NA,FALSE,4,1,01:00:00,audio_12_17_35700000_39300000
audio_13_06,audio,13,06,0,300000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:05:00,audio_13_06_0_300000
audio_13_06,audio,13,06,300000,3900000,TRUE,TRUE,TRUE,FALSE,1,3,01:00:00,audio_13_06_300000_3900000
audio_13_06,audio,13,06,3900000,5882070,FALSE,FALSE,FALSE,TRUE,NA,NA,00:33:02,audio_13_06_3900000_5882070
audio_13_06,audio,13,06,6137750,6157480,FALSE,FALSE,FALSE,TRUE,NA,NA,00:00:19,audio_13_06_6137750_6157480
audio_13_06,audio,13,06,11523380,12000000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:07:56,audio_13_06_11523380_12000000
audio_13_06,audio,13,06,12000000,15600000,TRUE,FALSE,TRUE,FALSE,2,4,01:00:00,audio_13_06_12000000_15600000
audio_13_06,audio,13,06,15600000,21900000,FALSE,FALSE,FALSE,TRUE,NA,NA,01:45:00,audio_13_06_15600000_21900000
audio_13_06,audio,13,06,21900000,25500000,TRUE,TRUE,TRUE,FALSE,3,2,01:00:00,audio_13_06_21900000_25500000
audio_13_06,audio,13,06,25500000,28025230,FALSE,FALSE,FALSE,TRUE,NA,NA,00:42:05,audio_13_06_25500000_28025230
audio_13_06,audio,13,06,33030640,33900000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:14:29,audio_13_06_33030640_33900000
audio_13_06,audio,13,06,33900000,37500000,TRUE,TRUE,TRUE,FALSE,4,1,01:00:00,audio_13_06_33900000_37500000
audio_13_06,audio,13,06,37500000,41510930,FALSE,FALSE,FALSE,TRUE,NA,NA,01:06:50,audio_13_06_37500000_41510930
audio_13_07,audio,13,07,0,122720,FALSE,FALSE,FALSE,TRUE,NA,NA,00:02:02,audio_13_07_0_122720
audio_13_07,audio,13,07,569720,2100000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:25:30,audio_13_07_569720_2100000
audio_13_07,audio,13,07,2100000,5700000,TRUE,TRUE,TRUE,FALSE,1,3,01:00:00,audio_13_07_2100000_5700000
audio_13_07,audio,13,07,5700000,6230520,FALSE,FALSE,FALSE,TRUE,NA,NA,00:08:50,audio_13_07_5700000_6230520
audio_13_07,audio,13,07,15512260,20400000,FALSE,FALSE,FALSE,TRUE,NA,NA,01:21:27,audio_13_07_15512260_20400000
audio_13_07,audio,13,07,20400000,24000000,TRUE,TRUE,TRUE,FALSE,3,2,01:00:00,audio_13_07_20400000_24000000
audio_13_07,audio,13,07,24000000,24787240,FALSE,FALSE,FALSE,TRUE,NA,NA,00:13:07,audio_13_07_24000000_24787240
audio_13_07,audio,13,07,30050660,35100000,FALSE,FALSE,FALSE,TRUE,NA,NA,01:24:09,audio_13_07_30050660_35100000
audio_13_07,audio,13,07,35100000,38700000,TRUE,FALSE,TRUE,FALSE,4,4,01:00:00,audio_13_07_35100000_38700000
audio_13_07,audio,13,07,38700000,39900000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:20:00,audio_13_07_38700000_39900000
audio_13_07,audio,13,07,39900000,43241050,TRUE,TRUE,TRUE,FALSE,5,1,00:55:41,audio_13_07_39900000_43241050
audio_13_08,audio,13,08,4200000,7799640,TRUE,FALSE,TRUE,FALSE,1,4,00:59:59,audio_13_08_4200000_7799640
audio_13_08,audio,13,08,13500000,17100000,TRUE,TRUE,TRUE,FALSE,2,2,01:00:00,audio_13_08_13500000_17100000
audio_13_08,audio,13,08,30900000,34500000,TRUE,TRUE,TRUE,FALSE,3,1,01:00:00,audio_13_08_30900000_34500000
audio_13_08,audio,13,08,36600000,40200000,TRUE,TRUE,TRUE,FALSE,4,3,01:00:00,audio_13_08_36600000_40200000
audio_13_09,audio,13,09,9300000,12900000,TRUE,TRUE,TRUE,FALSE,1,2,01:00:00,audio_13_09_9300000_12900000
audio_13_09,audio,13,09,12900000,16500000,TRUE,FALSE,TRUE,FALSE,2,4,01:00:00,audio_13_09_12900000_16500000
audio_13_09,audio,13,09,25251870,25613800,FALSE,FALSE,TRUE,FALSE,NA,NA,00:06:01,audio_13_09_25251870_25613800
audio_13_09,audio,13,09,28243780,28499940,FALSE,FALSE,TRUE,FALSE,NA,NA,00:04:16,audio_13_09_28243780_28499940
audio_13_09,audio,13,09,28502840,28582660,FALSE,FALSE,TRUE,FALSE,NA,NA,00:01:19,audio_13_09_28502840_28582660
audio_13_09,audio,13,09,39000000,42600000,TRUE,TRUE,TRUE,FALSE,4,1,01:00:00,audio_13_09_39000000_42600000
audio_13_09,audio,13,09,43200000,45585680,TRUE,TRUE,TRUE,FALSE,5,3,00:39:45,audio_13_09_43200000_45585680
audio_13_09,audio,13,09,46213990,46800000,TRUE,TRUE,TRUE,FALSE,5,3,00:09:46,audio_13_09_46213990_46800000
audio_13_10,audio,13,10,0,144230,TRUE,TRUE,TRUE,FALSE,1,1,00:02:24,audio_13_10_0_144230
audio_13_10,audio,13,10,755090,3600000,TRUE,TRUE,TRUE,FALSE,1,1,00:47:24,audio_13_10_755090_3600000
audio_13_10,audio,13,10,12477200,15900000,TRUE,TRUE,TRUE,FALSE,2,3,00:57:02,audio_13_10_12477200_15900000
audio_13_10,audio,13,10,32779600,36300000,TRUE,FALSE,TRUE,FALSE,3,4,00:58:40,audio_13_10_32779600_36300000
audio_13_10,audio,13,10,36600000,40200000,TRUE,TRUE,TRUE,FALSE,4,2,01:00:00,audio_13_10_36600000_40200000
audio_13_10,audio,13,10,41400540,42002950,FALSE,FALSE,TRUE,FALSE,NA,NA,00:10:02,audio_13_10_41400540_42002950
audio_13_10,audio,13,10,42255140,43244840,FALSE,FALSE,FALSE,TRUE,NA,NA,00:16:29,audio_13_10_42255140_43244840
audio_13_11,audio,13,11,3300000,6900000,TRUE,TRUE,TRUE,FALSE,1,2,01:00:00,audio_13_11_3300000_6900000
audio_13_11,audio,13,11,17090030,17464850,FALSE,FALSE,TRUE,FALSE,NA,NA,00:06:14,audio_13_11_17090030_17464850
audio_13_11,audio,13,11,19800000,23400000,TRUE,TRUE,TRUE,FALSE,3,1,01:00:00,audio_13_11_19800000_23400000
audio_13_11,audio,13,11,24300000,27761930,TRUE,TRUE,TRUE,FALSE,4,3,00:57:41,audio_13_11_24300000_27761930
audio_13_11,audio,13,11,30300000,33900000,TRUE,FALSE,TRUE,FALSE,5,4,01:00:00,audio_13_11_30300000_33900000
audio_13_12,audio,13,12,1,3600000,TRUE,FALSE,TRUE,FALSE,1,4,00:59:59,audio_13_12_1_3600000
audio_13_12,audio,13,12,5100000,8700000,TRUE,TRUE,TRUE,FALSE,2,1,01:00:00,audio_13_12_5100000_8700000
audio_13_12,audio,13,12,22500000,26100000,TRUE,TRUE,TRUE,FALSE,4,3,01:00:00,audio_13_12_22500000_26100000
audio_13_12,audio,13,12,26100000,29700000,TRUE,TRUE,TRUE,FALSE,5,2,01:00:00,audio_13_12_26100000_29700000
audio_13_13,audio,13,13,600000,4200000,TRUE,TRUE,TRUE,FALSE,1,2,01:00:00,audio_13_13_600000_4200000
audio_13_13,audio,13,13,24900000,28500000,TRUE,TRUE,TRUE,FALSE,2,1,01:00:00,audio_13_13_24900000_28500000
audio_13_13,audio,13,13,33600000,37200000,TRUE,TRUE,TRUE,FALSE,4,3,01:00:00,audio_13_13_33600000_37200000
audio_13_13,audio,13,13,37200000,40800000,TRUE,FALSE,TRUE,FALSE,5,4,01:00:00,audio_13_13_37200000_40800000
audio_13_14,audio,13,14,3000000,6600000,TRUE,TRUE,NA,FALSE,1,2,01:00:00,audio_13_14_3000000_6600000
audio_13_14,audio,13,14,11700000,15300000,TRUE,TRUE,NA,FALSE,2,3,01:00:00,audio_13_14_11700000_15300000
audio_13_14,audio,13,14,32400000,36000000,TRUE,TRUE,NA,FALSE,5,1,01:00:00,audio_13_14_32400000_36000000
audio_13_15,audio,13,15,4200000,7800000,TRUE,TRUE,NA,FALSE,1,3,01:00:00,audio_13_15_4200000_7800000
audio_13_15,audio,13,15,9300000,12900000,TRUE,TRUE,NA,FALSE,2,2,01:00:00,audio_13_15_9300000_12900000
audio_13_15,audio,13,15,22200000,25800000,TRUE,TRUE,NA,FALSE,3,1,01:00:00,audio_13_15_22200000_25800000
audio_13_16,audio,13,16,1350,834080,FALSE,TRUE,NA,FALSE,NA,NA,00:13:52,audio_13_16_1350_834080
audio_13_16,audio,13,16,11360960,14100000,TRUE,TRUE,NA,FALSE,2,3,00:45:39,audio_13_16_11360960_14100000
audio_13_16,audio,13,16,14100000,17700000,TRUE,TRUE,NA,FALSE,3,2,01:00:00,audio_13_16_14100000_17700000
audio_13_16,audio,13,16,18300000,21900000,TRUE,TRUE,NA,FALSE,4,1,01:00:00,audio_13_16_18300000_21900000
audio_13_17,audio,13,17,1000,3600000,TRUE,TRUE,NA,FALSE,1,2,00:59:59,audio_13_17_1000_3600000
audio_13_17,audio,13,17,4200000,7800000,TRUE,TRUE,NA,FALSE,2,3,01:00:00,audio_13_17_4200000_7800000
audio_13_17,audio,13,17,31800000,31839560,TRUE,TRUE,NA,FALSE,4,1,00:00:39,audio_13_17_31800000_31839560
audio_13_17,audio,13,17,32438020,35400000,TRUE,TRUE,NA,FALSE,4,1,00:49:21,audio_13_17_32438020_35400000
audio_13_17,audio,13,17,35401500,36002020,FALSE,TRUE,NA,FALSE,NA,NA,00:10:00,audio_13_17_35401500_36002020
audio_14_06,audio,14,06,0,300000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:05:00,audio_14_06_0_300000
audio_14_06,audio,14,06,300000,3900000,TRUE,TRUE,TRUE,FALSE,1,1,01:00:00,audio_14_06_300000_3900000
audio_14_06,audio,14,06,3900000,10577620,FALSE,FALSE,FALSE,TRUE,NA,NA,01:51:17,audio_14_06_3900000_10577620
audio_14_06,audio,14,06,12245440,18300000,FALSE,FALSE,FALSE,TRUE,NA,NA,01:40:54,audio_14_06_12245440_18300000
audio_14_06,audio,14,06,18300000,21900000,TRUE,TRUE,TRUE,FALSE,3,2,01:00:00,audio_14_06_18300000_21900000
audio_14_06,audio,14,06,21900000,23800890,FALSE,FALSE,FALSE,TRUE,NA,NA,00:31:40,audio_14_06_21900000_23800890
audio_14_06,audio,14,06,25215490,29400000,FALSE,FALSE,FALSE,TRUE,NA,NA,01:09:44,audio_14_06_25215490_29400000
audio_14_06,audio,14,06,29400000,33000000,TRUE,TRUE,TRUE,FALSE,4,3,01:00:00,audio_14_06_29400000_33000000
audio_14_06,audio,14,06,33000000,33612350,FALSE,FALSE,FALSE,TRUE,NA,NA,00:10:12,audio_14_06_33000000_33612350
audio_14_06,audio,14,06,34569340,35700000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:18:50,audio_14_06_34569340_35700000
audio_14_06,audio,14,06,35700000,39300000,TRUE,FALSE,TRUE,FALSE,5,4,01:00:00,audio_14_06_35700000_39300000
audio_14_06,audio,14,06,39300000,51313120,FALSE,FALSE,FALSE,TRUE,NA,NA,03:20:13,audio_14_06_39300000_51313120
audio_14_07,audio,14,07,0,300000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:05:00,audio_14_07_0_300000
audio_14_07,audio,14,07,300000,3900000,TRUE,TRUE,TRUE,FALSE,1,1,01:00:00,audio_14_07_300000_3900000
audio_14_07,audio,14,07,3900000,4200000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:05:00,audio_14_07_3900000_4200000
audio_14_07,audio,14,07,4200000,7800000,TRUE,FALSE,TRUE,FALSE,2,4,01:00:00,audio_14_07_4200000_7800000
audio_14_07,audio,14,07,7800000,9991520,FALSE,FALSE,FALSE,TRUE,NA,NA,00:36:31,audio_14_07_7800000_9991520
audio_14_07,audio,14,07,10812940,11400000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:09:47,audio_14_07_10812940_11400000
audio_14_07,audio,14,07,11400000,15000000,TRUE,TRUE,TRUE,FALSE,3,3,01:00:00,audio_14_07_11400000_15000000
audio_14_07,audio,14,07,15000000,22691390,FALSE,FALSE,FALSE,TRUE,NA,NA,02:08:11,audio_14_07_15000000_22691390
audio_14_07,audio,14,07,23011040,25800000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:46:28,audio_14_07_23011040_25800000
audio_14_07,audio,14,07,25800000,29400000,TRUE,TRUE,TRUE,FALSE,4,2,01:00:00,audio_14_07_25800000_29400000
audio_14_07,audio,14,07,29400000,34926230,FALSE,FALSE,FALSE,TRUE,NA,NA,01:32:06,audio_14_07_29400000_34926230
audio_14_08,audio,14,08,5400000,9000000,TRUE,TRUE,TRUE,FALSE,2,3,01:00:00,audio_14_08_5400000_9000000
audio_14_08,audio,14,08,22800000,26400000,TRUE,TRUE,TRUE,FALSE,3,1,01:00:00,audio_14_08_22800000_26400000
audio_14_08,audio,14,08,27300000,30900000,TRUE,FALSE,TRUE,FALSE,4,4,01:00:00,audio_14_08_27300000_30900000
audio_14_08,audio,14,08,35400000,38631320,TRUE,TRUE,TRUE,FALSE,5,2,00:53:51,audio_14_08_35400000_38631320
audio_14_08,audio,14,08,38953970,39000000,TRUE,TRUE,TRUE,FALSE,5,2,00:00:46,audio_14_08_38953970_39000000
audio_14_09,audio,14,09,0,3600000,TRUE,TRUE,TRUE,FALSE,1,1,01:00:00,audio_14_09_0_3600000
audio_14_09,audio,14,09,15646210,19200000,TRUE,TRUE,TRUE,FALSE,2,3,00:59:13,audio_14_09_15646210_19200000
audio_14_09,audio,14,09,23100000,26700000,TRUE,TRUE,TRUE,FALSE,3,2,01:00:00,audio_14_09_23100000_26700000
audio_14_09,audio,14,09,32400000,36000000,TRUE,FALSE,TRUE,FALSE,4,4,01:00:00,audio_14_09_32400000_36000000
audio_14_10,audio,14,10,300000,3670220,TRUE,FALSE,TRUE,FALSE,1,4,00:56:10,audio_14_10_300000_3670220
audio_14_10,audio,14,10,3891540,3900000,TRUE,FALSE,TRUE,FALSE,1,4,00:00:08,audio_14_10_3891540_3900000
audio_14_10,audio,14,10,12900000,16500000,TRUE,TRUE,TRUE,FALSE,2,1,01:00:00,audio_14_10_12900000_16500000
audio_14_10,audio,14,10,18300000,21900000,TRUE,TRUE,TRUE,FALSE,3,3,01:00:00,audio_14_10_18300000_21900000
audio_14_10,audio,14,10,46800000,50400000,TRUE,TRUE,TRUE,FALSE,5,2,01:00:00,audio_14_10_46800000_50400000
audio_14_11,audio,14,11,900000,4500000,TRUE,TRUE,TRUE,FALSE,1,2,01:00:00,audio_14_11_900000_4500000
audio_14_11,audio,14,11,7500000,11100000,TRUE,TRUE,TRUE,FALSE,2,1,01:00:00,audio_14_11_7500000_11100000
audio_14_11,audio,14,11,17436210,20700000,TRUE,TRUE,TRUE,FALSE,3,3,00:54:23,audio_14_11_17436210_20700000
audio_14_11,audio,14,11,38100000,41700000,TRUE,FALSE,TRUE,FALSE,5,4,01:00:00,audio_14_11_38100000_41700000
audio_14_12,audio,14,12,10,3600000,TRUE,FALSE,TRUE,FALSE,1,4,00:59:59,audio_14_12_10_3600000
audio_14_12,audio,14,12,14100000,17700000,TRUE,TRUE,TRUE,FALSE,3,3,01:00:00,audio_14_12_14100000_17700000
audio_14_12,audio,14,12,19800000,23400000,TRUE,TRUE,TRUE,FALSE,4,1,01:00:00,audio_14_12_19800000_23400000
audio_14_12,audio,14,12,34200000,37800000,TRUE,TRUE,TRUE,FALSE,5,2,01:00:00,audio_14_12_34200000_37800000
audio_14_13,audio,14,13,300000,3900000,TRUE,TRUE,TRUE,FALSE,1,3,01:00:00,audio_14_13_300000_3900000
audio_14_13,audio,14,13,6300000,9900000,TRUE,TRUE,TRUE,FALSE,2,1,01:00:00,audio_14_13_6300000_9900000
audio_14_13,audio,14,13,13200000,16661370,TRUE,FALSE,TRUE,FALSE,3,4,00:57:41,audio_14_13_13200000_16661370
audio_14_13,audio,14,13,30300000,33900000,TRUE,TRUE,TRUE,FALSE,5,2,01:00:00,audio_14_13_30300000_33900000
audio_14_14,audio,14,14,1500000,5100000,TRUE,TRUE,NA,FALSE,1,1,01:00:00,audio_14_14_1500000_5100000
audio_14_14,audio,14,14,6498970,9596110,FALSE,FALSE,NA,TRUE,NA,NA,00:51:37,audio_14_14_6498970_9596110
audio_14_14,audio,14,14,9600000,13200000,TRUE,TRUE,NA,FALSE,3,2,01:00:00,audio_14_14_9600000_13200000
audio_14_14,audio,14,14,14400000,18000000,TRUE,TRUE,NA,FALSE,4,3,01:00:00,audio_14_14_14400000_18000000
audio_14_15,audio,14,15,21300000,24900000,TRUE,TRUE,NA,FALSE,3,3,01:00:00,audio_14_15_21300000_24900000
audio_14_15,audio,14,15,27000000,30600000,TRUE,TRUE,NA,FALSE,4,1,01:00:00,audio_14_15_27000000_30600000
audio_14_15,audio,14,15,32700000,36201010,TRUE,TRUE,NA,FALSE,5,2,00:58:21,audio_14_15_32700000_36201010
audio_14_16,audio,14,16,7500000,11100000,TRUE,TRUE,NA,FALSE,2,3,01:00:00,audio_14_16_7500000_11100000
audio_14_16,audio,14,16,11100000,14700000,TRUE,TRUE,NA,FALSE,3,1,01:00:00,audio_14_16_11100000_14700000
audio_14_16,audio,14,16,14700000,18300000,TRUE,TRUE,NA,FALSE,4,2,01:00:00,audio_14_16_14700000_18300000
audio_14_17,audio,14,17,2100000,5700000,TRUE,TRUE,NA,FALSE,1,1,01:00:00,audio_14_17_2100000_5700000
audio_14_17,audio,14,17,15300000,18900000,TRUE,TRUE,NA,FALSE,3,3,01:00:00,audio_14_17_15300000_18900000
audio_14_17,audio,14,17,38400000,42000000,TRUE,TRUE,NA,FALSE,5,2,01:00:00,audio_14_17_38400000_42000000
audio_15_06,audio,15,06,0,600000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:10:00,audio_15_06_0_600000
audio_15_06,audio,15,06,600000,4200000,TRUE,TRUE,TRUE,FALSE,1,1,01:00:00,audio_15_06_600000_4200000
audio_15_06,audio,15,06,4200000,6589120,FALSE,FALSE,FALSE,TRUE,NA,NA,00:39:49,audio_15_06_4200000_6589120
audio_15_06,audio,15,06,7635430,8100000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:07:44,audio_15_06_7635430_8100000
audio_15_06,audio,15,06,8100000,11700000,TRUE,FALSE,TRUE,FALSE,2,4,01:00:00,audio_15_06_8100000_11700000
audio_15_06,audio,15,06,11700000,13347680,FALSE,FALSE,FALSE,TRUE,NA,NA,00:27:27,audio_15_06_11700000_13347680
audio_15_06,audio,15,06,19523860,24900000,FALSE,FALSE,FALSE,TRUE,NA,NA,01:29:36,audio_15_06_19523860_24900000
audio_15_06,audio,15,06,24900000,28500000,TRUE,TRUE,TRUE,FALSE,3,3,01:00:00,audio_15_06_24900000_28500000
audio_15_06,audio,15,06,28500000,28630720,FALSE,FALSE,FALSE,TRUE,NA,NA,00:02:10,audio_15_06_28500000_28630720
audio_15_06,audio,15,06,30031780,33000000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:49:28,audio_15_06_30031780_33000000
audio_15_06,audio,15,06,33000000,36600000,TRUE,TRUE,TRUE,FALSE,4,2,01:00:00,audio_15_06_33000000_36600000
audio_15_06,audio,15,06,36600000,46355990,FALSE,FALSE,FALSE,TRUE,NA,NA,02:42:35,audio_15_06_36600000_46355990
audio_15_06,audio,15,06,51421190,51983980,FALSE,FALSE,FALSE,TRUE,NA,NA,00:09:22,audio_15_06_51421190_51983980
audio_15_07,audio,15,07,0,3000000,FALSE,FALSE,FALSE,TRUE,NA,NA,00:50:00,audio_15_07_0_3000000
audio_15_07,audio,15,07,3000000,6600000,TRUE,TRUE,TRUE,FALSE,1,3,01:00:00,audio_15_07_3000000_6600000
audio_15_07,audio,15,07,6600000,10200000,TRUE,FALSE,TRUE,FALSE,2,4,01:00:00,audio_15_07_6600000_10200000
audio_15_07,audio,15,07,10200000,10498270,FALSE,FALSE,FALSE,TRUE,NA,NA,00:04:58,audio_15_07_10200000_10498270
audio_15_07,audio,15,07,10907690,11990420,FALSE,FALSE,FALSE,TRUE,NA,NA,00:18:02,audio_15_07_10907690_11990420
audio_15_07,audio,15,07,12276620,17100000,FALSE,FALSE,FALSE,TRUE,NA,NA,01:20:23,audio_15_07_12276620_17100000
audio_15_07,audio,15,07,17100000,20700000,TRUE,TRUE,TRUE,FALSE,4,1,01:00:00,audio_15_07_17100000_20700000
audio_15_07,audio,15,07,20700000,20735410,FALSE,FALSE,FALSE,TRUE,NA,NA,00:00:35,audio_15_07_20700000_20735410
audio_15_07,audio,15,07,24254280,37500000,FALSE,FALSE,FALSE,TRUE,NA,NA,03:40:45,audio_15_07_24254280_37500000
audio_15_07,audio,15,07,37500000,41100000,TRUE,TRUE,TRUE,FALSE,5,2,01:00:00,audio_15_07_37500000_41100000
audio_15_07,audio,15,07,41100000,43525960,FALSE,FALSE,FALSE,TRUE,NA,NA,00:40:25,audio_15_07_41100000_43525960
audio_15_08,audio,15,08,2100000,3040880,TRUE,TRUE,TRUE,FALSE,1,4,00:15:40,audio_15_08_2100000_3040880
audio_15_08,audio,15,08,3040880,5700000,TRUE,FALSE,TRUE,FALSE,1,4,00:44:19,audio_15_08_3040880_5700000
audio_15_08,audio,15,08,9000000,9692180,TRUE,TRUE,TRUE,FALSE,2,2,00:11:32,audio_15_08_9000000_9692180
audio_15_08,audio,15,08,10633060,12600000,TRUE,TRUE,TRUE,FALSE,2,2,00:32:46,audio_15_08_10633060_12600000
audio_15_08,audio,15,08,12900670,13842360,FALSE,FALSE,TRUE,FALSE,NA,NA,00:15:41,audio_15_08_12900670_13842360
audio_15_08,audio,15,08,27900000,31500000,TRUE,TRUE,TRUE,FALSE,4,3,01:00:00,audio_15_08_27900000_31500000
audio_15_08,audio,15,08,34200000,37800000,TRUE,TRUE,TRUE,FALSE,5,1,01:00:00,audio_15_08_34200000_37800000
audio_15_09,audio,15,09,34120,2553850,FALSE,FALSE,TRUE,FALSE,NA,NA,00:41:59,audio_15_09_34120_2553850
audio_15_09,audio,15,09,2556750,3599340,FALSE,FALSE,FALSE,TRUE,NA,NA,00:17:22,audio_15_09_2556750_3599340
audio_15_09,audio,15,09,3900000,6849450,TRUE,TRUE,TRUE,FALSE,2,2,00:49:09,audio_15_09_3900000_6849450
audio_15_09,audio,15,09,13500000,13502640,TRUE,TRUE,TRUE,FALSE,3,3,00:00:02,audio_15_09_13500000_13502640
audio_15_09,audio,15,09,14154220,17100000,TRUE,TRUE,TRUE,FALSE,3,3,00:49:05,audio_15_09_14154220_17100000
audio_15_09,audio,15,09,19800000,21102130,TRUE,TRUE,TRUE,FALSE,4,4,00:21:42,audio_15_09_19800000_21102130
audio_15_09,audio,15,09,21102130,21968920,TRUE,FALSE,TRUE,FALSE,4,4,00:14:26,audio_15_09_21102130_21968920
audio_15_09,audio,15,09,23105520,23190610,TRUE,FALSE,TRUE,FALSE,4,4,00:01:25,audio_15_09_23105520_23190610
audio_15_09,audio,15,09,31800000,35400000,TRUE,TRUE,TRUE,FALSE,5,1,01:00:00,audio_15_09_31800000_35400000
audio_15_10,audio,15,10,1000,1345150,TRUE,TRUE,TRUE,FALSE,1,2,00:22:24,audio_15_10_1000_1345150
audio_15_10,audio,15,10,2627370,3600000,TRUE,TRUE,TRUE,FALSE,1,2,00:16:12,audio_15_10_2627370_3600000
audio_15_10,audio,15,10,5700000,8170200,TRUE,TRUE,TRUE,FALSE,2,4,00:41:10,audio_15_10_5700000_8170200
audio_15_10,audio,15,10,8170200,9300000,TRUE,FALSE,TRUE,FALSE,2,4,00:18:49,audio_15_10_8170200_9300000
audio_15_10,audio,15,10,15600000,18013020,TRUE,TRUE,TRUE,FALSE,3,3,00:40:13,audio_15_10_15600000_18013020
audio_15_10,audio,15,10,29468330,30092340,FALSE,FALSE,TRUE,FALSE,NA,NA,00:10:24,audio_15_10_29468330_30092340
audio_15_10,audio,15,10,30879760,32107250,FALSE,FALSE,TRUE,FALSE,NA,NA,00:20:27,audio_15_10_30879760_32107250
audio_15_10,audio,15,10,36600000,40200000,TRUE,TRUE,TRUE,FALSE,5,1,01:00:00,audio_15_10_36600000_40200000
audio_15_11,audio,15,11,11100000,14700000,TRUE,TRUE,TRUE,FALSE,1,2,01:00:00,audio_15_11_11100000_14700000
audio_15_11,audio,15,11,15900000,19500000,TRUE,TRUE,TRUE,FALSE,2,3,01:00:00,audio_15_11_15900000_19500000
audio_15_11,audio,15,11,32118460,35700000,TRUE,FALSE,TRUE,FALSE,3,4,00:59:41,audio_15_11_32118460_35700000
audio_15_11,audio,15,11,37500000,41100000,TRUE,TRUE,TRUE,FALSE,4,1,01:00:00,audio_15_11_37500000_41100000
audio_15_12,audio,15,12,2100000,5700000,TRUE,TRUE,TRUE,FALSE,1,1,01:00:00,audio_15_12_2100000_5700000
audio_15_12,audio,15,12,5702870,5937110,FALSE,FALSE,TRUE,FALSE,NA,NA,00:03:54,audio_15_12_5702870_5937110
audio_15_12,audio,15,12,14748050,16975420,TRUE,TRUE,TRUE,FALSE,2,4,00:37:07,audio_15_12_14748050_16975420
audio_15_12,audio,15,12,16975420,18300000,TRUE,FALSE,TRUE,FALSE,2,4,00:22:04,audio_15_12_16975420_18300000
audio_15_12,audio,15,12,18315260,24899800,FALSE,FALSE,FALSE,TRUE,NA,NA,01:49:44,audio_15_12_18315260_24899800
audio_15_12,audio,15,12,24900000,26272630,TRUE,TRUE,TRUE,FALSE,3,2,00:22:52,audio_15_12_24900000_26272630
