recording_id,audio_video,subject,month,start_dt,end_dt,start_ms,end_ms,sub_recording_id
video_17_11,video,17,11,1920-01-01 12:04:29,1920-01-01 13:06:56,0,3747000,video_17_11_0
video_17_12,video,17,12,1920-01-01 12:30:39,1920-01-01 13:27:55,0,3436000,video_17_12_0
video_17_13,video,17,13,1920-01-01 12:21:41,1920-01-01 13:22:22,0,3641000,video_17_13_0
video_17_14,video,17,14,1920-01-01 11:12:57,1920-01-01 12:11:12,0,3495000,video_17_14_0
video_17_15,video,17,15,1920-01-01 12:17:13,1920-01-01 13:16:26,0,3553000,video_17_15_0
video_17_16,video,17,16,1920-01-01 15:09:16,1920-01-01 16:08:02,0,3526000,video_17_16_0
video_17_17,video,17,17,1920-01-01 15:55:07,1920-01-01 17:00:29,0,3922000,video_17_17_0
video_18_06,video,18,06,1920-01-01 16:56:10,1920-01-01 18:01:24,0,3914000,video_18_06_0
video_18_07,video,18,07,1920-01-01 16:43:58,1920-01-01 17:45:58,0,3720000,video_18_07_0
video_18_08,video,18,08,1920-01-01 17:15:37,1920-01-01 18:15:15,0,3578000,video_18_08_0
video_18_09,video,18,09,1920-01-01 17:23:44,1920-01-01 18:18:10,0,3266000,video_18_09_0
video_18_10,video,18,10,1920-01-01 17:24:40,1920-01-01 18:24:44,0,3604000,video_18_10_0
video_18_11,video,18,11,1920-01-01 17:14:12,1920-01-01 18:17:09,0,3777000,video_18_11_0
video_18_12,video,18,12,1920-01-01 17:45:45,1920-01-01 18:46:04,0,3619000,video_18_12_0
video_18_13,video,18,13,1920-01-01 17:16:40,1920-01-01 18:16:17,0,3577000,video_18_13_0
video_18_14,video,18,14,1920-01-01 17:35:24,1920-01-01 18:31:42,0,3378000,video_18_14_0
video_18_15,video,18,15,1920-01-01 17:46:42,1920-01-01 18:47:19,0,3637000,video_18_15_0
video_18_16,video,18,16,1920-01-01 17:43:54,1920-01-01 18:44:34,0,3640000,video_18_16_0
video_18_17,video,18,17,1920-01-01 17:57:44,1920-01-01 18:55:48,0,3484000,video_18_17_0
video_19_06,video,19,06,1920-01-01 14:05:54,1920-01-01 15:07:55,0,3721000,video_19_06_0
video_19_07,video,19,07,1920-01-01 14:17:56,1920-01-01 15:21:44,0,3828000,video_19_07_0
video_19_08,video,19,08,1920-01-01 14:22:59,1920-01-01 15:24:41,0,3702000,video_19_08_0
video_19_09,video,19,09,1920-01-01 14:19:06,1920-01-01 15:21:39,0,3753000,video_19_09_0
video_19_10,video,19,10,1920-01-01 12:23:15,1920-01-01 13:22:51,0,3576000,video_19_10_0
video_19_11,video,19,11,1920-01-01 10:23:52,1920-01-01 11:25:48,0,3716000,video_19_11_0
video_19_12,video,19,12,1920-01-01 09:53:57,1920-01-01 10:54:20,0,3623000,video_19_12_0
video_19_13,video,19,13,1920-01-01 16:10:29,1920-01-01 17:11:53,0,3684000,video_19_13_0
video_19_14,video,19,14,1920-01-01 14:46:12,1920-01-01 15:47:06,0,3654000,video_19_14_0
video_19_15,video,19,15,1920-01-01 10:00:48,1920-01-01 11:01:11,0,3623000,video_19_15_0
video_19_16,video,19,16,1920-01-01 10:03:24,1920-01-01 11:04:46,0,3682000,video_19_16_0
video_19_17,video,19,17,1920-01-01 09:57:20,1920-01-01 10:56:42,0,3562000,video_19_17_0
video_20_06,video,20,06,1920-01-01 11:10:24,1920-01-01 12:13:24,0,3780000,video_20_06_0
video_20_07,video,20,07,1920-01-01 15:42:13,1920-01-01 16:44:27,0,3734000,video_20_07_0
video_20_08,video,20,08,1920-01-01 14:57:58,1920-01-01 15:59:14,0,3676000,video_20_08_0
video_20_09,video,20,09,1920-01-01 13:34:08,1920-01-01 14:36:10,0,3722000,video_20_09_0
video_20_10,video,20,10,1920-01-01 16:09:09,1920-01-01 17:10:24,0,3675000,video_20_10_0
video_20_11,video,20,11,1920-01-01 14:33:48,1920-01-01 15:33:55,0,3607000,video_20_11_0
video_20_12,video,20,12,1920-01-01 14:02:13,1920-01-01 15:05:47,0,3814000,video_20_12_0
video_20_13,video,20,13,1920-01-01 15:38:16,1920-01-01 16:38:59,0,3643000,video_20_13_0
video_20_14,video,20,14,1920-01-01 10:29:41,1920-01-01 11:29:49,0,3608000,video_20_14_0
video_20_15,video,20,15,1920-01-01 10:25:11,1920-01-01 11:24:10,0,3539000,video_20_15_0
video_20_16,video,20,16,1920-01-01 15:05:15,1920-01-01 16:07:32,0,3737000,video_20_16_0
video_20_17,video,20,17,1920-01-01 10:56:26,1920-01-01 11:56:16,0,3590000,video_20_17_0
video_21_06,video,21,06,1920-01-01 09:20:38,1920-01-01 10:25:47,0,3909000,video_21_06_0
video_21_07,video,21,07,1920-01-01 10:18:07,1920-01-01 11:20:47,0,3760000,video_21_07_0
video_21_08,video,21,08,1920-01-01 14:16:31,1920-01-01 15:19:44,0,3793000,video_21_08_0
video_21_09,video,21,09,1920-01-01 14:59:11,1920-01-01 15:58:51,0,3580000,video_21_09_0
video_21_10,video,21,10,1920-01-01 12:10:40,1920-01-01 13:12:41,0,3721000,video_21_10_0
video_21_11,video,21,11,1920-01-01 15:43:08,1920-01-01 16:43:55,0,3647000,video_21_11_0
video_21_12,video,21,12,1920-01-01 15:16:17,1920-01-01 16:15:20,0,3543000,video_21_12_0
video_21_13,video,21,13,1920-01-01 16:45:42,1920-01-01 17:49:46,0,3844000,video_21_13_0
video_21_14,video,21,14,1920-01-01 15:51:42,1920-01-01 16:50:57,0,3555000,video_21_14_0
video_21_15,video,21,15,1920-01-01 16:17:23,1920-01-01 17:17:06,0,3583000,video_21_15_0
video_21_16,video,21,16,1920-01-01 16:32:48,1920-01-01 17:32:24,0,3576000,video_21_16_0
video_21_17,video,21,17,1920-01-01 16:23:48,1920-01-01 17:27:05,0,3797000,video_21_17_0
video_22_06,video,22,06,1920-01-01 10:09:36,1920-01-01 11:10:09,0,3633000,video_22_06_0
video_22_07,video,22,07,1920-01-01 11:50:06,1920-01-01 12:49:45,0,3579000,video_22_07_0
video_22_08,video,22,08,1920-01-01 11:41:30,1920-01-01 12:44:23,0,3773000,video_22_08_0
video_22_09,video,22,09,1920-01-01 11:08:39,1920-01-01 12:11:15,0,3756000,video_22_09_0
video_22_10,video,22,10,1920-01-01 10:12:07,1920-01-01 11:07:01,0,3294000,video_22_10_0
video_22_11,video,22,11,1920-01-01 17:10:55,1920-01-01 18:11:49,0,3654000,video_22_11_0
video_22_12,video,22,12,1920-01-01 10:19:27,1920-01-01 11:19:41,0,3614000,video_22_12_0
video_22_13,video,22,13,1920-01-01 10:03:21,1920-01-01 11:02:30,0,3549000,video_22_13_0
video_22_14,video,22,14,1920-01-01 10:23:12,1920-01-01 11:27:02,0,3830000,video_22_14_0
video_22_15,video,22,15,1920-01-01 16:21:42,1920-01-01 17:21:51,0,3609000,video_22_15_0
video_22_16,video,22,16,1920-01-01 10:07:40,1920-01-01 11:07:05,0,3565000,video_22_16_0
video_22_17,video,22,17,1920-01-01 10:28:55,1920-01-01 11:30:35,0,3700000,video_22_17_0
video_23_06,video,23,06,1920-01-01 13:16:54,1920-01-01 14:18:27,0,3693000,video_23_06_0
video_23_07,video,23,07,1920-01-01 13:12:54,1920-01-01 13:40:51,0,1677000,video_23_07_0
video_23_08,video,23,08,1920-01-01 15:46:23,1920-01-01 16:46:34,0,3611000,video_23_08_0
video_23_09,video,23,09,1920-01-01 15:51:06,1920-01-01 16:48:43,0,3457000,video_23_09_0
video_23_10,video,23,10,1920-01-01 10:13:30,1920-01-01 11:13:58,0,3628000,video_23_10_0
video_23_11,video,23,11,1920-01-01 16:15:31,1920-01-01 17:14:59,0,3568000,video_23_11_0
video_23_12,video,23,12,1920-01-01 11:26:52,1920-01-01 12:27:57,0,3665000,video_23_12_0
video_23_13,video,23,13,1920-01-01 10:15:30,1920-01-01 11:15:38,0,3608000,video_23_13_0
video_23_14,video,23,14,1920-01-01 10:12:15,1920-01-01 11:17:02,0,3887000,video_23_14_0
video_23_15,video,23,15,1920-01-01 10:18:48,1920-01-01 11:18:04,0,3556000,video_23_15_0
video_23_16,video,23,16,1920-01-01 10:19:10,1920-01-01 11:18:24,0,3554000,video_23_16_0
video_23_17,video,23,17,1920-01-01 15:24:40,1920-01-01 16:26:43,0,3723000,video_23_17_0
video_25_06,video,25,06,1920-01-01 12:00:00,1920-01-01 13:03:29,0,3809000,video_25_06_0
video_25_07,video,25,07,1920-01-01 09:37:59,1920-01-01 10:33:54,0,3355000,video_25_07_0
video_25_08,video,25,08,1920-01-01 13:25:05,1920-01-01 14:26:39,0,3694000,video_25_08_0
video_25_09,video,25,09,1920-01-01 10:34:34,1920-01-01 11:37:22,0,3768000,video_25_09_0
video_25_10,video,25,10,1920-01-01 12:08:04,1920-01-01 13:10:13,0,3729000,video_25_10_0
video_25_11,video,25,11,1920-01-01 12:18:03,1920-01-01 13:19:01,0,3658000,video_25_11_0
video_25_12,video,25,12,1920-01-01 10:15:15,1920-01-01 11:14:04,0,3529000,video_25_12_0
video_25_13,video,25,13,1920-01-01 13:03:01,1920-01-01 14:03:35,0,3634000,video_25_13_0
video_25_14,video,25,14,1920-01-01 10:17:29,1920-01-01 11:17:44,0,3615000,video_25_14_0
video_25_15,video,25,15,1920-01-01 14:10:05,1920-01-01 15:14:02,0,3837000,video_25_15_0
video_25_16,video,25,16,1920-01-01 14:14:50,1920-01-01 15:18:44,0,3834000,video_25_16_0
video_25_17,video,25,17,1920-01-01 10:15:05,1920-01-01 11:15:14,0,3609000,video_25_17_0
video_26_06,video,26,06,1920-01-01 11:16:25,1920-01-01 12:20:03,0,3818000,video_26_06_0
video_26_07,video,26,07,1920-01-01 11:07:57,1920-01-01 12:10:11,0,3734000,video_26_07_0
video_26_08,video,26,08,1920-01-01 11:20:45,1920-01-01 12:21:58,0,3673000,video_26_08_0
video_26_09,video,26,09,1920-01-01 11:47:15,1920-01-01 12:48:05,0,3650000,video_26_09_0
video_26_10,video,26,10,1920-01-01 11:02:59,1920-01-01 12:07:27,0,3868000,video_26_10_0
video_26_11,video,26,11,1920-01-01 11:49:08,1920-01-01 12:52:44,0,3816000,video_26_11_0
video_26_12,video,26,12,1920-01-01 11:39:01,1920-01-01 12:39:13,0,3612000,video_26_12_0
video_26_13,video,26,13,1920-01-01 15:30:31,1920-01-01 16:29:06,0,3515000,video_26_13_0
video_26_14,video,26,14,1920-01-01 12:18:13,1920-01-01 13:19:43,0,3690000,video_26_14_0
video_26_15,video,26,15,1920-01-01 11:42:36,1920-01-01 12:45:30,0,3774000,video_26_15_0
video_26_16,video,26,16,1920-01-01 12:08:26,1920-01-01 13:09:34,0,3668000,video_26_16_0
video_26_17,video,26,17,1920-01-01 10:04:40,1920-01-01 11:10:47,0,3967000,video_26_17_0
video_27_06,video,27,06,1920-01-01 10:19:39,1920-01-01 11:18:48,0,3549000,video_27_06_0
video_27_07,video,27,07,1920-01-01 09:35:03,1920-01-01 10:36:49,0,3706000,video_27_07_0
video_27_08,video,27,08,1920-01-01 10:23:55,1920-01-01 11:25:34,0,3699000,video_27_08_0
video_27_09,video,27,09,1920-01-01 11:12:09,1920-01-01 12:14:21,0,3732000,video_27_09_0
video_27_10,video,27,10,1920-01-01 10:12:25,1920-01-01 11:17:04,0,3879000,video_27_10_0
video_27_11,video,27,11,1920-01-01 13:45:46,1920-01-01 14:53:17,0,4051000,video_27_11_0
video_27_12,video,27,12,1920-01-01 09:42:06,1920-01-01 10:47:27,0,3921000,video_27_12_0
video_27_13,video,27,13,1920-01-01 09:47:43,1920-01-01 10:52:00,0,3857000,video_27_13_0
video_27_14,video,27,14,1920-01-01 09:47:18,1920-01-01 10:48:34,0,3676000,video_27_14_0
video_27_15,video,27,15,1920-01-01 15:37:44,1920-01-01 16:38:37,0,3653000,video_27_15_0
video_27_16,video,27,16,1920-01-01 10:05:41,1920-01-01 11:06:34,0,3653000,video_27_16_0
video_27_17,video,27,17,1920-01-01 10:08:56,1920-01-01 11:14:09,0,3913000,video_27_17_0
video_28_06,video,28,06,1920-01-01 13:31:03,1920-01-01 14:28:42,0,3459000,video_28_06_0
video_28_07,video,28,07,1920-01-01 13:07:07,1920-01-01 14:07:23,0,3616000,video_28_07_0
video_28_08,video,28,08,1920-01-01 09:42:12,1920-01-01 10:45:25,0,3793000,video_28_08_0
video_28_09,video,28,09,1920-01-01 10:19:29,1920-01-01 11:20:25,0,3656000,video_28_09_0
video_28_10,video,28,10,1920-01-01 17:13:24,1920-01-01 18:15:18,0,3714000,video_28_10_0
video_28_11,video,28,11,1920-01-01 17:46:56,1920-01-01 18:46:15,0,3559000,video_28_11_0
video_28_12,video,28,12,1920-01-01 17:56:42,1920-01-01 18:59:13,0,3751000,video_28_12_0
video_28_13,video,28,13,1920-01-01 17:46:24,1920-01-01 18:48:16,0,3712000,video_28_13_0
video_28_14,video,28,14,1920-01-01 09:50:39,1920-01-01 10:49:22,0,3523000,video_28_14_0
video_28_15,video,28,15,1920-01-01 17:47:02,1920-01-01 18:49:07,0,3725000,video_28_15_0
video_28_16,video,28,16,1920-01-01 17:40:03,1920-01-01 18:40:27,0,3624000,video_28_16_0
video_28_17,video,28,17,1920-01-01 17:42:48,1920-01-01 18:44:43,0,3715000,video_28_17_0
video_29_06,video,29,06,1920-01-01 17:25:29,1920-01-01 18:22:26,0,3417000,video_29_06_0
video_29_07,video,29,07,1920-01-01 16:08:05,1920-01-01 17:07:03,0,3538000,video_29_07_0
video_29_08,video,29,08,1920-01-01 16:39:44,1920-01-01 17:38:40,0,3536000,video_29_08_0
video_29_09,video,29,09,1920-01-01 16:49:59,1920-01-01 17:48:22,0,3503000,video_29_09_0
video_29_10,video,29,10,1920-01-01 10:25:28,1920-01-01 11:28:15,0,3767000,video_29_10_0
video_29_11,video,29,11,1920-01-01 16:18:26,1920-01-01 17:19:43,0,3677000,video_29_11_0
video_29_12,video,29,12,1920-01-01 16:14:39,1920-01-01 17:12:58,0,3499000,video_29_12_0
video_29_13,video,29,13,1920-01-01 16:19:47,1920-01-01 17:21:45,0,3718000,video_29_13_0
video_29_14,video,29,14,1920-01-01 16:34:07,1920-01-01 17:37:54,0,3827000,video_29_14_0
video_29_15,video,29,15,1920-01-01 16:22:14,1920-01-01 17:20:39,0,3505000,video_29_15_0
video_29_16,video,29,16,1920-01-01 16:17:26,1920-01-01 17:12:51,0,3325000,video_29_16_0
video_29_17,video,29,17,1920-01-01 16:21:30,1920-01-01 17:22:45,0,3675000,video_29_17_0
video_30_06,video,30,06,1920-01-01 16:50:51,1920-01-01 17:59:13,0,4102000,video_30_06_0
video_30_07,video,30,07,1920-01-01 17:12:01,1920-01-01 18:12:34,0,3633000,video_30_07_0
video_30_08,video,30,08,1920-01-01 10:04:33,1920-01-01 11:11:10,0,3997000,video_30_08_0
video_30_09,video,30,09,1920-01-01 17:14:32,1920-01-01 18:15:57,0,3685000,video_30_09_0
video_30_10,video,30,10,1920-01-01 17:17:50,1920-01-01 18:15:46,0,3476000,video_30_10_0
video_30_11,video,30,11,1920-01-01 17:22:56,1920-01-01 18:23:31,0,3635000,video_30_11_0
video_30_12,video,30,12,1920-01-01 17:27:25,1920-01-01 18:29:02,0,3697000,video_30_12_0
video_30_13,video,30,13,1920-01-01 17:28:00,1920-01-01 18:26:31,0,3511000,video_30_13_0
video_30_14,video,30,14,1920-01-01 16:25:22,1920-01-01 17:24:27,0,3545000,video_30_14_0
video_30_15,video,30,15,1920-01-01 17:28:39,1920-01-01 18:31:49,0,3790000,video_30_15_0
video_30_16,video,30,16,1920-01-01 17:36:46,1920-01-01 18:38:35,0,3709000,video_30_16_0
video_30_17,video,30,17,1920-01-01 17:30:47,1920-01-01 18:35:10,0,3863000,video_30_17_0
video_31_06,video,31,06,1920-01-01 09:45:47,1920-01-01 10:44:42,0,3535000,video_31_06_0
video_31_07,video,31,07,1920-01-01 14:10:58,1920-01-01 15:12:05,0,3667000,video_31_07_0
video_31_08,video,31,08,1920-01-01 14:30:00,1920-01-01 15:30:30,0,3630000,video_31_08_0
video_31_09,video,31,09,1920-01-01 12:30:00,1920-01-01 13:29:29,0,3569000,video_31_09_0
video_31_10,video,31,10,1920-01-01 12:12:15,1920-01-01 13:09:44,0,3449000,video_31_10_0
video_31_11,video,31,11,1920-01-01 12:34:32,1920-01-01 13:32:26,0,3474000,video_31_11_0
video_31_12,video,31,12,1920-01-01 13:12:30,1920-01-01 14:13:39,0,3669000,video_31_12_0
video_31_13,video,31,13,1920-01-01 09:59:44,1920-01-01 11:00:47,0,3663000,video_31_13_0
video_31_14,video,31,14,1920-01-01 10:13:30,1920-01-01 11:14:42,0,3672000,video_31_14_0
video_31_15,video,31,15,1920-01-01 10:17:22,1920-01-01 11:20:25,0,3783000,video_31_15_0
video_31_16,video,31,16,1920-01-01 10:12:14,1920-01-01 11:12:23,0,3609000,video_31_16_0
video_31_17,video,31,17,1920-01-01 10:12:04,1920-01-01 11:14:30,0,3746000,video_31_17_0
video_32_06,video,32,06,1920-01-01 17:14:40,1920-01-01 18:17:46,0,3786000,video_32_06_0
video_32_07,video,32,07,1920-01-01 17:09:25,1920-01-01 18:11:55,0,3750000,video_32_07_0
video_32_08,video,32,08,1920-01-01 10:40:34,1920-01-01 11:39:03,0,3509000,video_32_08_0
video_32_09,video,32,09,1920-01-01 11:00:00,1920-01-01 12:01:58,0,3718000,video_32_09_0
video_32_10,video,32,10,1920-01-01 17:09:15,1920-01-01 18:08:17,0,3542000,video_32_10_0
video_32_11,video,32,11,1920-01-01 17:11:27,1920-01-01 18:12:51,0,3684000,video_32_11_0
video_32_12,video,32,12,1920-01-01 17:12:19,1920-01-01 18:15:30,0,3791000,video_32_12_0
video_32_13,video,32,13,1920-01-01 17:36:01,1920-01-01 18:35:38,0,3577000,video_32_13_0
video_32_14,video,32,14,1920-01-01 17:31:25,1920-01-01 18:30:30,0,3545000,video_32_14_0
video_32_15,video,32,15,1920-01-01 17:22:25,1920-01-01 18:22:56,0,3631000,video_32_15_0
video_32_16,video,32,16,1920-01-01 17:38:49,1920-01-01 18:39:21,0,3632000,video_32_16_0
video_32_17,video,32,17,1920-01-01 17:10:28,1920-01-01 18:10:09,0,3581000,video_32_17_0
video_33_06,video,33,06,1920-01-01 15:06:45,1920-01-01 16:09:50,0,3785000,video_33_06_0
video_33_07,video,33,07,1920-01-01 14:15:29,1920-01-01 15:16:39,0,3670000,video_33_07_0
video_33_08,video,33,08,1920-01-01 15:30:00,1920-01-01 16:30:47,0,3647000,video_33_08_0
video_33_09,video,33,09,1920-01-01 15:36:04,1920-01-01 16:36:54,0,3650000,video_33_09_0
video_33_10,video,33,10,1920-01-01 12:40:12,1920-01-01 13:41:16,0,3664000,video_33_10_0
video_33_11,video,33,11,1920-01-01 16:00:00,1920-01-01 16:59:52,0,3592000,video_33_11_0
video_33_12,video,33,12,1920-01-01 16:27:49,1920-01-01 17:31:47,0,3838000,video_33_12_0
video_33_13,video,33,13,1920-01-01 13:26:32,1920-01-01 14:27:10,0,3638000,video_33_13_0
video_33_14,video,33,14,1920-01-01 15:09:35,1920-01-01 16:12:42,0,3787000,video_33_14_0
video_33_15,video,33,15,1920-01-01 15:10:11,1920-01-01 16:10:40,0,3629000,video_33_15_0
video_33_16,video,33,16,1920-01-01 15:13:36,1920-01-01 16:10:52,0,3436000,video_33_16_0
video_33_17,video,33,17,1920-01-01 15:15:50,1920-01-01 16:19:02,0,3792000,video_33_17_0
video_34_06,video,34,06,1920-01-01 10:27:41,1920-01-01 11:26:10,0,3509000,video_34_06_0
video_34_07,video,34,07,1920-01-01 10:08:50,1920-01-01 11:10:09,0,3679000,video_34_07_0
video_34_08,video,34,08,1920-01-01 09:48:35,1920-01-01 10:51:50,0,3795000,video_34_08_0
video_34_09,video,34,09,1920-01-01 11:12:27,1920-01-01 12:13:31,0,3664000,video_34_09_0
video_34_10,video,34,10,1920-01-01 11:12:18,1920-01-01 12:11:33,0,3555000,video_34_10_0
video_34_11,video,34,11,1920-01-01 11:14:07,1920-01-01 12:12:59,0,3532000,video_34_11_0
video_34_12,video,34,12,1920-01-01 17:22:59,1920-01-01 18:22:28,0,3569000,video_34_12_0
video_34_13,video,34,13,1920-01-01 10:02:54,1920-01-01 11:07:40,0,3886000,video_34_13_0
video_34_14,video,34,14,1920-01-01 10:43:06,1920-01-01 11:45:48,0,3762000,video_34_14_0
video_34_15,video,34,15,1920-01-01 15:39:32,1920-01-01 16:38:32,0,3540000,video_34_15_0
video_34_16,video,34,16,1920-01-01 10:41:17,1920-01-01 11:46:50,0,3933000,video_34_16_0
video_34_17,video,34,17,1920-01-01 10:45:48,1920-01-01 11:45:32,0,3584000,video_34_17_0
video_35_06,video,35,06,1920-01-01 10:08:08,1920-01-01 11:08:49,0,3641000,video_35_06_0
video_35_07,video,35,07,1920-01-01 10:44:33,1920-01-01 11:48:13,0,3820000,video_35_07_0
video_35_08,video,35,08,1920-01-01 10:01:41,1920-01-01 11:05:43,0,3842000,video_35_08_0
video_35_09,video,35,09,1920-01-01 10:04:00,1920-01-01 11:05:55,0,3715000,video_35_09_0
video_35_10,video,35,10,1920-01-01 12:09:35,1920-01-01 13:14:48,0,3913000,video_35_10_0
video_35_11,video,35,11,1920-01-01 10:17:02,1920-01-01 11:21:42,0,3880000,video_35_11_0
video_35_12,video,35,12,1920-01-01 14:24:14,1920-01-01 15:27:42,0,3808000,video_35_12_0
video_35_13,video,35,13,1920-01-01 13:21:52,1920-01-01 14:24:44,0,3772000,video_35_13_0
video_35_14,video,35,14,1920-01-01 12:17:46,1920-01-01 13:17:59,0,3613000,video_35_14_0
video_35_15,video,35,15,1920-01-01 14:20:45,1920-01-01 15:22:22,0,3697000,video_35_15_0
video_35_16,video,35,16,1920-01-01 10:08:26,1920-01-01 11:07:56,0,3570000,video_35_16_0
video_35_17,video,35,17,1920-01-01 10:00:07,1920-01-01 10:59:16,0,3549000,video_35_17_0
video_36_06,video,36,06,1920-01-01 12:28:13,1920-01-01 13:29:02,0,3649000,video_36_06_0
video_36_07,video,36,07,1920-01-01 12:50:33,1920-01-01 13:52:15,0,3702000,video_36_07_0
video_36_08,video,36,08,1920-01-01 16:01:24,1920-01-01 17:02:55,0,3691000,video_36_08_0
video_36_09,video,36,09,1920-01-01 12:16:40,1920-01-01 13:15:09,0,3509000,video_36_09_0
video_36_10,video,36,10,1920-01-01 12:17:11,1920-01-01 13:16:23,0,3552000,video_36_10_0
video_36_11,video,36,11,1920-01-01 12:10:19,1920-01-01 13:07:57,0,3458000,video_36_11_0
video_36_12,video,36,12,1920-01-01 11:01:20,1920-01-01 12:02:02,0,3642000,video_36_12_0
video_36_13,video,36,13,1920-01-01 15:39:44,1920-01-01 16:42:47,0,3783000,video_36_13_0
video_36_14,video,36,14,1920-01-01 12:06:45,1920-01-01 13:12:06,0,3921000,video_36_14_0
video_36_15,video,36,15,1920-01-01 12:26:35,1920-01-01 13:26:03,0,3568000,video_36_15_0
video_36_16,video,36,16,1920-01-01 12:16:47,1920-01-01 13:16:36,0,3589000,video_36_16_0
video_36_17,video,36,17,1920-01-01 11:44:37,1920-01-01 12:47:23,0,3766000,video_36_17_0
video_37_06,video,37,06,1920-01-01 10:01:41,1920-01-01 11:02:02,0,3621000,video_37_06_0
video_37_07,video,37,07,1920-01-01 13:06:34,1920-01-01 14:05:38,0,3544000,video_37_07_0
video_37_08,video,37,08,1920-01-01 10:13:31,1920-01-01 11:16:18,0,3767000,video_37_08_0
video_37_09,video,37,09,1920-01-01 13:07:36,1920-01-01 14:06:31,0,3535000,video_37_09_0
video_37_10,video,37,10,1920-01-01 12:43:42,1920-01-01 13:45:11,0,3689000,video_37_10_0
video_37_11,video,37,11,1920-01-01 12:35:37,1920-01-01 13:35:27,0,3590000,video_37_11_0
video_37_12,video,37,12,1920-01-01 12:40:52,1920-01-01 13:41:21,0,3629000,video_37_12_0
video_37_13,video,37,13,1920-01-01 12:46:54,1920-01-01 13:50:51,0,3837000,video_37_13_0
video_37_14,video,37,14,1920-01-01 13:24:06,1920-01-01 14:25:51,0,3705000,video_37_14_0
video_37_15,video,37,15,1920-01-01 12:43:46,1920-01-01 13:44:01,0,3615000,video_37_15_0
video_37_16,video,37,16,1920-01-01 15:22:36,1920-01-01 16:21:43,0,3547000,video_37_16_0
video_37_17,video,37,17,1920-01-01 15:35:12,1920-01-01 16:35:45,0,3633000,video_37_17_0
video_38_06,video,38,06,1920-01-01 17:05:21,1920-01-01 18:04:43,0,3562000,video_38_06_0
video_38_07,video,38,07,1920-01-01 15:42:37,1920-01-01 16:41:40,0,3543000,video_38_07_0
video_38_08,video,38,08,1920-01-01 13:53:50,1920-01-01 14:53:44,0,3594000,video_38_08_0
video_38_09,video,38,09,1920-01-01 16:16:23,1920-01-01 17:16:11,0,3588000,video_38_09_0
video_38_10,video,38,10,1920-01-01 15:15:21,1920-01-01 16:14:47,0,3566000,video_38_10_0
video_38_11,video,38,11,1920-01-01 16:17:50,1920-01-01 17:28:58,0,4268000,video_38_11_0
video_38_12,video,38,12,1920-01-01 16:16:52,1920-01-01 17:14:03,0,3431000,video_38_12_0
video_38_13,video,38,13,1920-01-01 16:05:38,1920-01-01 17:09:34,0,3836000,video_38_13_0
video_38_14,video,38,14,1920-01-01 16:09:57,1920-01-01 17:06:32,0,3395000,video_38_14_0
video_38_15,video,38,15,1920-01-01 16:14:34,1920-01-01 17:12:16,0,3462000,video_38_15_0
video_38_16,video,38,16,1920-01-01 15:36:23,1920-01-01 16:37:41,0,3678000,video_38_16_0
video_38_17,video,38,17,1920-01-01 16:10:36,1920-01-01 17:10:02,0,3566000,video_38_17_0
video_39_06,video,39,06,1920-01-01 10:47:24,1920-01-01 11:48:59,0,3695000,video_39_06_0
video_39_07,video,39,07,1920-01-01 09:38:15,1920-01-01 10:38:25,0,3610000,video_39_07_0
video_39_08,video,39,08,1920-01-01 09:56:44,1920-01-01 11:00:50,0,3846000,video_39_08_0
video_39_09,video,39,09,1920-01-01 12:15:12,1920-01-01 13:16:04,0,3652000,video_39_09_0
video_39_10,video,39,10,1920-01-01 10:30:00,1920-01-01 11:29:19,0,3559000,video_39_10_0
video_39_11,video,39,11,1920-01-01 10:16:53,1920-01-01 11:19:54,0,3781000,video_39_11_0
video_39_12,video,39,12,1920-01-01 10:17:50,1920-01-01 11:20:33,0,3763000,video_39_12_0
video_39_13,video,39,13,1920-01-01 16:01:19,1920-01-01 17:01:52,0,3633000,video_39_13_0
video_39_14,video,39,14,1920-01-01 15:38:50,1920-01-01 16:40:37,0,3707000,video_39_14_0
video_39_15,video,39,15,1920-01-01 10:07:43,1920-01-01 11:11:35,0,3832000,video_39_15_0
video_39_16,video,39,16,1920-01-01 09:57:11,1920-01-01 10:58:32,0,3681000,video_39_16_0
video_39_17,video,39,17,1920-01-01 09:54:21,1920-01-01 10:54:48,0,3627000,video_39_17_0
video_40_06,video,40,06,1920-01-01 10:37:10,1920-01-01 11:32:56,0,3346000,video_40_06_0
video_40_07,video,40,07,1920-01-01 11:42:28,1920-01-01 12:42:27,0,3599000,video_40_07_0
video_40_08,video,40,08,1920-01-01 11:41:38,1920-01-01 12:43:30,0,3712000,video_40_08_0
video_40_09,video,40,09,1920-01-01 15:25:58,1920-01-01 16:28:56,0,3778000,video_40_09_0
video_40_10,video,40,10,1920-01-01 10:38:11,1920-01-01 11:43:33,0,3922000,video_40_10_0
video_40_11,video,40,11,1920-01-01 16:08:43,1920-01-01 17:05:32,0,3409000,video_40_11_0
video_40_12,video,40,12,1920-01-01 14:32:04,1920-01-01 15:13:03,0,2459000,video_40_12_0
video_40_13,video,40,13,1920-01-01 15:58:34,1920-01-01 17:00:40,0,3726000,video_40_13_0
video_40_14,video,40,14,1920-01-01 16:09:47,1920-01-01 17:06:37,0,3410000,video_40_14_0
